date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:57:45	281214/281214	---M--	200	added ('OK')	image/png	etag:%2244a7e-58cb69b881965%22	http://blog.lan/images/8/9/6/b/3/896b3eeddab41d849e2458f73a5e08df5ac52916-screenshot20190630224213.png	/home/rob/websites/blog/images/8/9/6/b/3/896b3eeddab41d849e2458f73a5e08df5ac52916-screenshot20190630224213.png	(from http://blog.lan/)
23:57:45	18370/18370	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:32%20GMT	http://blog.lan/cukeup-conference-london	/home/rob/websites/blog/cukeup-conference-london.html	(from http://blog.lan/)
23:57:45	31395/31395	---M--	200	added ('OK')	image/jpeg	etag:%227aa3-58eab0b15164c%22	http://blog.lan/images/9/d/5/4/0/9d540ae0cd6b6d6572604fe65f1daafc41e5ab46-img20190727152116.jpeg	/home/rob/websites/blog/images/9/d/5/4/0/9d540ae0cd6b6d6572604fe65f1daafc41e5ab46-img20190727152116.jpg	(from http://blog.lan/)
23:57:45	16931/16931	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:33%20GMT	http://blog.lan/tag:datascience	/home/rob/websites/blog/tag_datascience.html	(from http://blog.lan/)
23:57:45	17574/17574	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:33%20GMT	http://blog.lan/security-on-the-road	/home/rob/websites/blog/security-on-the-road.html	(from http://blog.lan/)
23:57:45	16931/16931	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:34%20GMT	http://blog.lan/tag:bigdata	/home/rob/websites/blog/tag_bigdata.html	(from http://blog.lan/)
23:57:46	28697/28697	---M--	200	added ('OK')	image/jpeg	etag:%227019-58cb981ca941d%22	http://blog.lan/images/c/3/e/0/6/c3e060c2455a9e8b45bc057b5d7e35170c1188dd-20160201-071309574374.jpeg	/home/rob/websites/blog/images/c/3/e/0/6/c3e060c2455a9e8b45bc057b5d7e35170c1188dd-20160201-071309574374.jpg	(from http://blog.lan/)
23:57:47	42663/42663	---M--	200	added ('OK')	image/jpeg	etag:%22a6a7-58cb69ba993b5%22	http://blog.lan/images/3/7/4/5/c/3745c9ea61cf59b5eee325aacc87b98cbf0a5a4a-20151207-161552001778.jpeg	/home/rob/websites/blog/images/3/7/4/5/c/3745c9ea61cf59b5eee325aacc87b98cbf0a5a4a-20151207-161552001778.jpg	(from http://blog.lan/)
23:57:47	17173/17173	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:35%20GMT	http://blog.lan/back-on-the-snow	/home/rob/websites/blog/back-on-the-snow.html	(from http://blog.lan/)
23:57:48	77740/77740	---M--	200	added ('OK')	image/jpeg	etag:%2212fac-58cb69bab260d%22	http://blog.lan/images/8/6/e/d/6/86ed6bff69febef92268cc8c2c418a0e28d10b60-20150810-212243.jpeg	/home/rob/websites/blog/images/8/6/e/d/6/86ed6bff69febef92268cc8c2c418a0e28d10b60-20150810-212243.jpg	(from http://blog.lan/)
23:57:48	17285/17285	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:36%20GMT	http://blog.lan/techcrunch-disrupt-london	/home/rob/websites/blog/techcrunch-disrupt-london.html	(from http://blog.lan/)
23:57:49	69537/69537	---M--	200	added ('OK')	image/jpeg	etag:%2210fa1-58cb69bacbc4d%22	http://blog.lan/images/d/6/a/3/0/d6a303a78e6ceec50ed6da6f90d95c3358e994f3-20150719-205454704326.jpeg	/home/rob/websites/blog/images/d/6/a/3/0/d6a303a78e6ceec50ed6da6f90d95c3358e994f3-20150719-205454704326.jpg	(from http://blog.lan/)
23:57:49	26710/26710	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:37%20GMT	http://blog.lan/motorcycle-tour-wales	/home/rob/websites/blog/motorcycle-tour-wales.html	(from http://blog.lan/)
23:57:50	16566/16566	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:38%20GMT	http://blog.lan/50-shades-of-chrome	/home/rob/websites/blog/50-shades-of-chrome.html	(from http://blog.lan/)
23:57:50	151976/151976	---M--	200	added ('OK')	image/png	etag:%22251a8-58e9721ef87a1%22	http://blog.lan/images/6/0/3/6/c/6036c58fd355d0f3d062ddf2ed4de4766ea33d2e-screenshot2019-07-26-tomatousb-status-overview.png	/home/rob/websites/blog/images/6/0/3/6/c/6036c58fd355d0f3d062ddf2ed4de4766ea33d2e-screenshot2019-07-26-tomatousb-status-overview.png	(from http://blog.lan/)
23:57:51	55330/55330	---M--	200	added ('OK')	image/jpeg	etag:%22d822-58cb88368de70%22	http://blog.lan/images/8/7/e/1/f/87e1f99c1105b602b89489f5edf17307d00e2c65-20150308-131847.jpeg	/home/rob/websites/blog/images/8/7/e/1/f/87e1f99c1105b602b89489f5edf17307d00e2c65-20150308-131847.jpg	(from http://blog.lan/)
